"rcp","country","country_iso3","year","msy_mt"
"RCP85","Singapore","SGP",2096,0.000219899361695166
"RCP85","Singapore","SGP",2097,0.000329088887260037
"RCP85","Singapore","SGP",2098,0.000328715002995876
"RCP85","Singapore","SGP",2099,0.000219263378234973
"RCP85","Singapore","SGP",2100,1.55363799179096e-19
"RCP85","Solomon Islands","SLB",2012,188.828241796977
"RCP85","Solomon Islands","SLB",2013,189.762583405805
"RCP85","Solomon Islands","SLB",2014,190.81252937686
"RCP85","Solomon Islands","SLB",2015,191.940894859436
"RCP85","Solomon Islands","SLB",2016,193.089218129421
"RCP85","Solomon Islands","SLB",2017,194.197814187231
"RCP85","Solomon Islands","SLB",2018,195.192076347206
"RCP85","Solomon Islands","SLB",2019,195.998083750921
"RCP85","Solomon Islands","SLB",2020,196.54101398769
"RCP85","Solomon Islands","SLB",2021,196.773920999418
"RCP85","Solomon Islands","SLB",2022,196.778520026119
"RCP85","Solomon Islands","SLB",2023,196.66592188202
"RCP85","Solomon Islands","SLB",2024,196.547241831069
"RCP85","Solomon Islands","SLB",2025,196.533232265246
"RCP85","Solomon Islands","SLB",2026,196.703426357634
"RCP85","Solomon Islands","SLB",2027,197.014733590271
"RCP85","Solomon Islands","SLB",2028,197.392881052163
"RCP85","Solomon Islands","SLB",2029,197.763601284625
"RCP85","Solomon Islands","SLB",2030,198.052624459168
"RCP85","Solomon Islands","SLB",2031,198.203882378769
"RCP85","Solomon Islands","SLB",2032,198.238678465194
"RCP85","Solomon Islands","SLB",2033,198.196935675756
"RCP85","Solomon Islands","SLB",2034,198.118548378085
"RCP85","Solomon Islands","SLB",2035,198.043422913344
"RCP85","Solomon Islands","SLB",2036,198.001354520328
"RCP85","Solomon Islands","SLB",2037,197.991076819458
"RCP85","Solomon Islands","SLB",2038,198.002088900356
"RCP85","Solomon Islands","SLB",2039,198.023888162975
"RCP85","Solomon Islands","SLB",2040,198.045971160341
"RCP85","Solomon Islands","SLB",2041,198.059332474835
"RCP85","Solomon Islands","SLB",2042,198.064683428677
"RCP85","Solomon Islands","SLB",2043,198.064583719781
"RCP85","Solomon Islands","SLB",2044,198.061591389703
"RCP85","Solomon Islands","SLB",2045,198.058262586858
"RCP85","Solomon Islands","SLB",2046,198.056459979086
"RCP85","Solomon Islands","SLB",2047,198.056290011533
"RCP85","Solomon Islands","SLB",2048,198.057359658173
"RCP85","Solomon Islands","SLB",2049,198.059247277803
"RCP85","Solomon Islands","SLB",2050,198.061450997279
"RCP85","Solomon Islands","SLB",2051,198.060329410222
"RCP85","Solomon Islands","SLB",2052,198.060703516054
"RCP85","Solomon Islands","SLB",2053,198.061668178066
"RCP85","Solomon Islands","SLB",2054,198.062202006836
"RCP85","Solomon Islands","SLB",2055,198.061166778525
"RCP85","Solomon Islands","SLB",2056,198.057368100355
"RCP85","Solomon Islands","SLB",2057,198.053017839965
"RCP85","Solomon Islands","SLB",2058,198.049255067748
"RCP85","Solomon Islands","SLB",2059,198.047213954477
"RCP85","Solomon Islands","SLB",2060,198.048039092312
"RCP85","Solomon Islands","SLB",2061,198.049554169123
"RCP85","Solomon Islands","SLB",2062,198.055288896683
"RCP85","Solomon Islands","SLB",2063,198.06295823636
"RCP85","Solomon Islands","SLB",2064,198.070043361428
"RCP85","Solomon Islands","SLB",2065,198.073902740209
"RCP85","Solomon Islands","SLB",2066,198.071095435842
"RCP85","Solomon Islands","SLB",2067,198.066256707819
"RCP85","Solomon Islands","SLB",2068,198.061646105165
"RCP85","Solomon Islands","SLB",2069,198.059540182193
"RCP85","Solomon Islands","SLB",2070,198.062234720382
"RCP85","Solomon Islands","SLB",2071,198.064174651886
"RCP85","Solomon Islands","SLB",2072,198.073653833279
"RCP85","Solomon Islands","SLB",2073,198.084354148397
"RCP85","Solomon Islands","SLB",2074,198.089952254067
"RCP85","Solomon Islands","SLB",2075,198.084101747049
"RCP85","Solomon Islands","SLB",2076,198.05892460229
"RCP85","Solomon Islands","SLB",2077,198.03469907252
"RCP85","Solomon Islands","SLB",2078,198.025238787673
"RCP85","Solomon Islands","SLB",2079,198.044321321346
"RCP85","Solomon Islands","SLB",2080,198.105712962075
"RCP85","Solomon Islands","SLB",2081,198.201480026622
"RCP85","Solomon Islands","SLB",2082,198.306177825677
"RCP85","Solomon Islands","SLB",2083,198.364482879874
"RCP85","Solomon Islands","SLB",2084,198.31970232477
"RCP85","Solomon Islands","SLB",2085,198.114540084033
"RCP85","Solomon Islands","SLB",2086,197.678798449532
"RCP85","Solomon Islands","SLB",2087,196.915072730553
"RCP85","Solomon Islands","SLB",2088,195.710474363478
"RCP85","Solomon Islands","SLB",2089,193.952814001956
"RCP85","Solomon Islands","SLB",2090,191.530479049043
"RCP85","Solomon Islands","SLB",2091,188.154760493973
"RCP85","Solomon Islands","SLB",2092,183.353639451782
"RCP85","Solomon Islands","SLB",2093,176.415629923029
"RCP85","Solomon Islands","SLB",2094,166.62131673699
"RCP85","Solomon Islands","SLB",2095,153.247137511193
"RCP85","Solomon Islands","SLB",2096,137.142755661919
"RCP85","Solomon Islands","SLB",2097,116.233230228969
"RCP85","Solomon Islands","SLB",2098,88.721720668778
"RCP85","Solomon Islands","SLB",2099,53.7506715346064
"RCP85","Solomon Islands","SLB",2100,10.3948582203874
"RCP85","St. Kitts & Nevis","KNA",2012,2.67306675649565
"RCP85","St. Kitts & Nevis","KNA",2013,2.67305956141599
"RCP85","St. Kitts & Nevis","KNA",2014,2.6731219920819
"RCP85","St. Kitts & Nevis","KNA",2015,2.6732393093786
"RCP85","St. Kitts & Nevis","KNA",2016,2.6732742105434
"RCP85","St. Kitts & Nevis","KNA",2017,2.67329523247855
"RCP85","St. Kitts & Nevis","KNA",2018,2.67329939545548
"RCP85","St. Kitts & Nevis","KNA",2019,2.67328381567666
"RCP85","St. Kitts & Nevis","KNA",2020,2.67324534682834
"RCP85","St. Kitts & Nevis","KNA",2021,2.6731795256441
"RCP85","St. Kitts & Nevis","KNA",2022,2.67309995720439
"RCP85","St. Kitts & Nevis","KNA",2023,2.67302122222759
"RCP85","St. Kitts & Nevis","KNA",2024,2.67295798805795
"RCP85","St. Kitts & Nevis","KNA",2025,2.67292444913479
"RCP85","St. Kitts & Nevis","KNA",2026,2.67292698284338
"RCP85","St. Kitts & Nevis","KNA",2027,2.67295703412418
"RCP85","St. Kitts & Nevis","KNA",2028,2.67299639185767
"RCP85","St. Kitts & Nevis","KNA",2029,2.67302684059852
"RCP85","St. Kitts & Nevis","KNA",2030,2.67303007166461
"RCP85","St. Kitts & Nevis","KNA",2031,2.67299238177255
"RCP85","St. Kitts & Nevis","KNA",2032,2.67292497586321
"RCP85","St. Kitts & Nevis","KNA",2033,2.67284338507932
"RCP85","St. Kitts & Nevis","KNA",2034,2.67276305819818
"RCP85","St. Kitts & Nevis","KNA",2035,2.67269942170584
"RCP85","St. Kitts & Nevis","KNA",2036,2.67258838673408
"RCP85","St. Kitts & Nevis","KNA",2037,2.67255581509673
"RCP85","St. Kitts & Nevis","KNA",2038,2.67258750734616
"RCP85","St. Kitts & Nevis","KNA",2039,2.6726555450959
"RCP85","St. Kitts & Nevis","KNA",2040,2.67273859310143
"RCP85","St. Kitts & Nevis","KNA",2041,2.67276566406872
"RCP85","St. Kitts & Nevis","KNA",2042,2.6728038181321
"RCP85","St. Kitts & Nevis","KNA",2043,2.67284217025688
"RCP85","St. Kitts & Nevis","KNA",2044,2.67286817624476
"RCP85","St. Kitts & Nevis","KNA",2045,2.67285857265879
"RCP85","St. Kitts & Nevis","KNA",2046,2.67269182326926
"RCP85","St. Kitts & Nevis","KNA",2047,2.67255303364773
"RCP85","St. Kitts & Nevis","KNA",2048,2.67245669335572
"RCP85","St. Kitts & Nevis","KNA",2049,2.67240532835685
"RCP85","St. Kitts & Nevis","KNA",2050,2.67239876806263
"RCP85","St. Kitts & Nevis","KNA",2051,2.67217041221904
"RCP85","St. Kitts & Nevis","KNA",2052,2.67213232580923
"RCP85","St. Kitts & Nevis","KNA",2053,2.67221077351372
"RCP85","St. Kitts & Nevis","KNA",2054,2.67228455413331
"RCP85","St. Kitts & Nevis","KNA",2055,2.672287379065
"RCP85","St. Kitts & Nevis","KNA",2056,2.6719765192344
"RCP85","St. Kitts & Nevis","KNA",2057,2.67168037920602
"RCP85","St. Kitts & Nevis","KNA",2058,2.67154573790576
"RCP85","St. Kitts & Nevis","KNA",2059,2.67169263577068
"RCP85","St. Kitts & Nevis","KNA",2060,2.67219392128824
"RCP85","St. Kitts & Nevis","KNA",2061,2.67246288774865
"RCP85","St. Kitts & Nevis","KNA",2062,2.67302757017585
"RCP85","St. Kitts & Nevis","KNA",2063,2.67331918403304
"RCP85","St. Kitts & Nevis","KNA",2064,2.67272845453143
"RCP85","St. Kitts & Nevis","KNA",2065,2.67056885709962
"RCP85","St. Kitts & Nevis","KNA",2066,2.66515945620487
"RCP85","St. Kitts & Nevis","KNA",2067,2.65839331377358
"RCP85","St. Kitts & Nevis","KNA",2068,2.65012459987723
"RCP85","St. Kitts & Nevis","KNA",2069,2.64010505070502
"RCP85","St. Kitts & Nevis","KNA",2070,2.62811390740124
"RCP85","St. Kitts & Nevis","KNA",2071,2.61356924079572
"RCP85","St. Kitts & Nevis","KNA",2072,2.59875801823092
"RCP85","St. Kitts & Nevis","KNA",2073,2.58486974880423
"RCP85","St. Kitts & Nevis","KNA",2074,2.57296389925674
"RCP85","St. Kitts & Nevis","KNA",2075,2.56420882390913
"RCP85","St. Kitts & Nevis","KNA",2076,2.56256300909972
"RCP85","St. Kitts & Nevis","KNA",2077,2.56108599281133
"RCP85","St. Kitts & Nevis","KNA",2078,2.55939238206916
"RCP85","St. Kitts & Nevis","KNA",2079,2.55748454288705
"RCP85","St. Kitts & Nevis","KNA",2080,2.55412773671285
"RCP85","St. Kitts & Nevis","KNA",2081,2.54870161565166
"RCP85","St. Kitts & Nevis","KNA",2082,2.54241326398307
"RCP85","St. Kitts & Nevis","KNA",2083,2.53783746374727
"RCP85","St. Kitts & Nevis","KNA",2084,2.53776401736428
"RCP85","St. Kitts & Nevis","KNA",2085,2.54403697144403
"RCP85","St. Kitts & Nevis","KNA",2086,2.5566092884056
"RCP85","St. Kitts & Nevis","KNA",2087,2.57022858336616
"RCP85","St. Kitts & Nevis","KNA",2088,2.5774833504017
"RCP85","St. Kitts & Nevis","KNA",2089,2.57091993930013
"RCP85","St. Kitts & Nevis","KNA",2090,2.54304441870099
"RCP85","St. Kitts & Nevis","KNA",2091,2.48580395881196
"RCP85","St. Kitts & Nevis","KNA",2092,2.40525801879124
"RCP85","St. Kitts & Nevis","KNA",2093,2.30714670624528
"RCP85","St. Kitts & Nevis","KNA",2094,2.19564999827954
"RCP85","St. Kitts & Nevis","KNA",2095,2.07423972167601
"RCP85","St. Kitts & Nevis","KNA",2096,1.93967481804143
"RCP85","St. Kitts & Nevis","KNA",2097,1.80296580288774
"RCP85","St. Kitts & Nevis","KNA",2098,1.66999939879563
"RCP85","St. Kitts & Nevis","KNA",2099,1.5419285189414
"RCP85","St. Kitts & Nevis","KNA",2100,1.4169141440966
"RCP85","St. Lucia","LCA",2012,4.20996356400244
"RCP85","St. Lucia","LCA",2013,4.21223526008562
"RCP85","St. Lucia","LCA",2014,4.21388698600393
"RCP85","St. Lucia","LCA",2015,4.21499307574601
"RCP85","St. Lucia","LCA",2016,4.21546663370094
"RCP85","St. Lucia","LCA",2017,4.21553285946569
"RCP85","St. Lucia","LCA",2018,4.2153225634216
"RCP85","St. Lucia","LCA",2019,4.21496662962871
"RCP85","St. Lucia","LCA",2020,4.21459541658603
"RCP85","St. Lucia","LCA",2021,4.21430875251741
"RCP85","St. Lucia","LCA",2022,4.21411933290513
"RCP85","St. Lucia","LCA",2023,4.21401290667475
"RCP85","St. Lucia","LCA",2024,4.21397541883742
"RCP85","St. Lucia","LCA",2025,4.2139921790585
"RCP85","St. Lucia","LCA",2026,4.21404235623337
"RCP85","St. Lucia","LCA",2027,4.21411109332722
"RCP85","St. Lucia","LCA",2028,4.21417506077011
"RCP85","St. Lucia","LCA",2029,4.21420853501474
"RCP85","St. Lucia","LCA",2030,4.21418832298036
"RCP85","St. Lucia","LCA",2031,4.21409803124743
"RCP85","St. Lucia","LCA",2032,4.21396184216877
"RCP85","St. Lucia","LCA",2033,4.21381125863962
"RCP85","St. Lucia","LCA",2034,4.21367764083582
"RCP85","St. Lucia","LCA",2035,4.21359230472052
"RCP85","St. Lucia","LCA",2036,4.21343973039104
"RCP85","St. Lucia","LCA",2037,4.21342666591295
"RCP85","St. Lucia","LCA",2038,4.21350158533393
"RCP85","St. Lucia","LCA",2039,4.21359311016567
"RCP85","St. Lucia","LCA",2040,4.21363831831972
"RCP85","St. Lucia","LCA",2041,4.21350676183116
"RCP85","St. Lucia","LCA",2042,4.21338959462227
"RCP85","St. Lucia","LCA",2043,4.21335700130168
"RCP85","St. Lucia","LCA",2044,4.21347665453157
"RCP85","St. Lucia","LCA",2045,4.21380027840457
"RCP85","St. Lucia","LCA",2046,4.21413471361065
"RCP85","St. Lucia","LCA",2047,4.21453874967092
"RCP85","St. Lucia","LCA",2048,4.21470002122344
"RCP85","St. Lucia","LCA",2049,4.21428383228206
"RCP85","St. Lucia","LCA",2050,4.21295047129106
"RCP85","St. Lucia","LCA",2051,4.21020143016309
"RCP85","St. Lucia","LCA",2052,4.20768656480957
"RCP85","St. Lucia","LCA",2053,4.20654018164634
"RCP85","St. Lucia","LCA",2054,4.20781947743349
"RCP85","St. Lucia","LCA",2055,4.21268445083441
"RCP85","St. Lucia","LCA",2056,4.22100263693094
"RCP85","St. Lucia","LCA",2057,4.22960357113797
"RCP85","St. Lucia","LCA",2058,4.23406006584542
"RCP85","St. Lucia","LCA",2059,4.22989081545477
"RCP85","St. Lucia","LCA",2060,4.2125176762798
"RCP85","St. Lucia","LCA",2061,4.17835622089112
"RCP85","St. Lucia","LCA",2062,4.13427566924177
"RCP85","St. Lucia","LCA",2063,4.08718217854006
"RCP85","St. Lucia","LCA",2064,4.04393398776987
"RCP85","St. Lucia","LCA",2065,4.01135597328
"RCP85","St. Lucia","LCA",2066,4.01081116873498
"RCP85","St. Lucia","LCA",2067,4.01083701286964
"RCP85","St. Lucia","LCA",2068,4.01114121254152
"RCP85","St. Lucia","LCA",2069,4.01140052152244
"RCP85","St. Lucia","LCA",2070,4.01127309664788
"RCP85","St. Lucia","LCA",2071,4.01449703988794
"RCP85","St. Lucia","LCA",2072,4.01304551142822
"RCP85","St. Lucia","LCA",2073,4.00724036884696
"RCP85","St. Lucia","LCA",2074,3.99734048601902
"RCP85","St. Lucia","LCA",2075,3.98361338461805
"RCP85","St. Lucia","LCA",2076,3.96907781789839
"RCP85","St. Lucia","LCA",2077,3.95496606667013
"RCP85","St. Lucia","LCA",2078,3.94832702654578
"RCP85","St. Lucia","LCA",2079,3.95685698347179
"RCP85","St. Lucia","LCA",2080,3.98616807076765
"RCP85","St. Lucia","LCA",2081,4.03552281795444
"RCP85","St. Lucia","LCA",2082,4.08535744694854
"RCP85","St. Lucia","LCA",2083,4.11042998008491
"RCP85","St. Lucia","LCA",2084,4.08591309989574
"RCP85","St. Lucia","LCA",2085,3.98508930720572
"RCP85","St. Lucia","LCA",2086,3.78964126377684
"RCP85","St. Lucia","LCA",2087,3.52628956940777
"RCP85","St. Lucia","LCA",2088,3.22767099925976
"RCP85","St. Lucia","LCA",2089,2.9264402707639
"RCP85","St. Lucia","LCA",2090,2.65544255888363
"RCP85","St. Lucia","LCA",2091,2.43918953776421
"RCP85","St. Lucia","LCA",2092,2.27804142845137
"RCP85","St. Lucia","LCA",2093,2.16229751004854
"RCP85","St. Lucia","LCA",2094,2.08191993257679
"RCP85","St. Lucia","LCA",2095,2.02706238892416
"RCP85","St. Lucia","LCA",2096,2.02241843439123
"RCP85","St. Lucia","LCA",2097,2.01473002767615
"RCP85","St. Lucia","LCA",2098,2.00551363399163
"RCP85","St. Lucia","LCA",2099,1.9948087970889
"RCP85","St. Lucia","LCA",2100,1.98251977013877
"RCP85","St. Vincent & Grenadines","VCT",2012,5.59855052968251
"RCP85","St. Vincent & Grenadines","VCT",2013,5.59848629451721
"RCP85","St. Vincent & Grenadines","VCT",2014,5.59853559319138
"RCP85","St. Vincent & Grenadines","VCT",2015,5.5986668120432
"RCP85","St. Vincent & Grenadines","VCT",2016,5.59862980764329
"RCP85","St. Vincent & Grenadines","VCT",2017,5.5985615587666
"RCP85","St. Vincent & Grenadines","VCT",2018,5.59846454135174
"RCP85","St. Vincent & Grenadines","VCT",2019,5.59834153189452
"RCP85","St. Vincent & Grenadines","VCT",2020,5.59819449893306
"RCP85","St. Vincent & Grenadines","VCT",2021,5.59801682377419
"RCP85","St. Vincent & Grenadines","VCT",2022,5.59783426408104
"RCP85","St. Vincent & Grenadines","VCT",2023,5.59767047974544
"RCP85","St. Vincent & Grenadines","VCT",2024,5.59754929279225
"RCP85","St. Vincent & Grenadines","VCT",2025,5.59749315795758
"RCP85","St. Vincent & Grenadines","VCT",2026,5.59750556142668
"RCP85","St. Vincent & Grenadines","VCT",2027,5.59757231847293
"RCP85","St. Vincent & Grenadines","VCT",2028,5.59765568946301
"RCP85","St. Vincent & Grenadines","VCT",2029,5.59771402589829
"RCP85","St. Vincent & Grenadines","VCT",2030,5.59770983705838
"RCP85","St. Vincent & Grenadines","VCT",2031,5.59761437002457
"RCP85","St. Vincent & Grenadines","VCT",2032,5.59745748001236
"RCP85","St. Vincent & Grenadines","VCT",2033,5.59727837232557
"RCP85","St. Vincent & Grenadines","VCT",2034,5.59711605493548
"RCP85","St. Vincent & Grenadines","VCT",2035,5.59700944828449
"RCP85","St. Vincent & Grenadines","VCT",2036,5.59680774199692
"RCP85","St. Vincent & Grenadines","VCT",2037,5.59677925788762
"RCP85","St. Vincent & Grenadines","VCT",2038,5.59686733164618
"RCP85","St. Vincent & Grenadines","VCT",2039,5.59697764175406
"RCP85","St. Vincent & Grenadines","VCT",2040,5.59703513379014
"RCP85","St. Vincent & Grenadines","VCT",2041,5.59687430183725
"RCP85","St. Vincent & Grenadines","VCT",2042,5.59673442322833
"RCP85","St. Vincent & Grenadines","VCT",2043,5.59669662531857
"RCP85","St. Vincent & Grenadines","VCT",2044,5.59683886065042
"RCP85","St. Vincent & Grenadines","VCT",2045,5.59721958693054
"RCP85","St. Vincent & Grenadines","VCT",2046,5.59760212534582
"RCP85","St. Vincent & Grenadines","VCT",2047,5.59806852656701
"RCP85","St. Vincent & Grenadines","VCT",2048,5.59825501307634
"RCP85","St. Vincent & Grenadines","VCT",2049,5.59776969643897
"RCP85","St. Vincent & Grenadines","VCT",2050,5.59621245595069
"RCP85","St. Vincent & Grenadines","VCT",2051,5.59289149500923
"RCP85","St. Vincent & Grenadines","VCT",2052,5.58992359849792
"RCP85","St. Vincent & Grenadines","VCT",2053,5.58861773407839
"RCP85","St. Vincent & Grenadines","VCT",2054,5.59018791387407
"RCP85","St. Vincent & Grenadines","VCT",2055,5.59596587806046
"RCP85","St. Vincent & Grenadines","VCT",2056,5.60570567296848
"RCP85","St. Vincent & Grenadines","VCT",2057,5.61579665356643
"RCP85","St. Vincent & Grenadines","VCT",2058,5.62103913252227
"RCP85","St. Vincent & Grenadines","VCT",2059,5.61616682759685
"RCP85","St. Vincent & Grenadines","VCT",2060,5.59579940413827
"RCP85","St. Vincent & Grenadines","VCT",2061,5.55566534420562
"RCP85","St. Vincent & Grenadines","VCT",2062,5.5039146334099
"RCP85","St. Vincent & Grenadines","VCT",2063,5.44871096937097
"RCP85","St. Vincent & Grenadines","VCT",2064,5.39813191747897
"RCP85","St. Vincent & Grenadines","VCT",2065,5.36016913283044
"RCP85","St. Vincent & Grenadines","VCT",2066,5.35965426870144
"RCP85","St. Vincent & Grenadines","VCT",2067,5.35990249255436
"RCP85","St. Vincent & Grenadines","VCT",2068,5.36042259188599
"RCP85","St. Vincent & Grenadines","VCT",2069,5.36066841968935
"RCP85","St. Vincent & Grenadines","VCT",2070,5.36006189265369
"RCP85","St. Vincent & Grenadines","VCT",2071,5.36265300609307
"RCP85","St. Vincent & Grenadines","VCT",2072,5.35862497259327
"RCP85","St. Vincent & Grenadines","VCT",2073,5.34768648961528
"RCP85","St. Vincent & Grenadines","VCT",2074,5.32947451593004
"RCP85","St. Vincent & Grenadines","VCT",2075,5.30364592433077
"RCP85","St. Vincent & Grenadines","VCT",2076,5.27610675989339
"RCP85","St. Vincent & Grenadines","VCT",2077,5.24877333524221
"RCP85","St. Vincent & Grenadines","VCT",2078,5.23543013905179
"RCP85","St. Vincent & Grenadines","VCT",2079,5.25068458729992
"RCP85","St. Vincent & Grenadines","VCT",2080,5.30670054752086
"RCP85","St. Vincent & Grenadines","VCT",2081,5.40428688835446
"RCP85","St. Vincent & Grenadines","VCT",2082,5.50314376811266
"RCP85","St. Vincent & Grenadines","VCT",2083,5.55310704062613
"RCP85","St. Vincent & Grenadines","VCT",2084,5.50454062358466
"RCP85","St. Vincent & Grenadines","VCT",2085,5.30541630243541
"RCP85","St. Vincent & Grenadines","VCT",2086,4.92398940635146
"RCP85","St. Vincent & Grenadines","VCT",2087,4.42154998932146
"RCP85","St. Vincent & Grenadines","VCT",2088,3.87639080808365
"RCP85","St. Vincent & Grenadines","VCT",2089,3.36688268456605
"RCP85","St. Vincent & Grenadines","VCT",2090,2.97180358257649
"RCP85","St. Vincent & Grenadines","VCT",2091,2.93741581318189
"RCP85","St. Vincent & Grenadines","VCT",2092,2.93759366066849
"RCP85","St. Vincent & Grenadines","VCT",2093,2.93829358038291
"RCP85","St. Vincent & Grenadines","VCT",2094,2.93733214211981
"RCP85","St. Vincent & Grenadines","VCT",2095,2.93475617525041
"RCP85","St. Vincent & Grenadines","VCT",2096,3.03457144705043
"RCP85","St. Vincent & Grenadines","VCT",2097,3.09012421635746
"RCP85","St. Vincent & Grenadines","VCT",2098,3.08760625889875
"RCP85","St. Vincent & Grenadines","VCT",2099,3.01091359702997
"RCP85","St. Vincent & Grenadines","VCT",2100,2.83850871335933
"RCP85","Suriname","SUR",2012,25.6365290683791
"RCP85","Suriname","SUR",2013,25.6359856967841
"RCP85","Suriname","SUR",2014,25.6361646167776
"RCP85","Suriname","SUR",2015,25.6368808198105
"RCP85","Suriname","SUR",2016,25.6369332460754
"RCP85","Suriname","SUR",2017,25.6369180006737
"RCP85","Suriname","SUR",2018,25.6367999755246
"RCP85","Suriname","SUR",2019,25.6365449131942
"RCP85","Suriname","SUR",2020,25.6361158845347
"RCP85","Suriname","SUR",2021,25.6354578698484
"RCP85","Suriname","SUR",2022,25.6346970039465
"RCP85","Suriname","SUR",2023,25.6339663343582
"RCP85","Suriname","SUR",2024,25.6333998578765
"RCP85","Suriname","SUR",2025,25.6331279411039
"RCP85","Suriname","SUR",2026,25.6331855335943
"RCP85","Suriname","SUR",2027,25.6335066301269
"RCP85","Suriname","SUR",2028,25.6339259899114
"RCP85","Suriname","SUR",2029,25.6342576664178
"RCP85","Suriname","SUR",2030,25.6343381579643
"RCP85","Suriname","SUR",2031,25.6340336881687
"RCP85","Suriname","SUR",2032,25.6334207706138
"RCP85","Suriname","SUR",2033,25.6326115198128
"RCP85","Suriname","SUR",2034,25.6317169182326
"RCP85","Suriname","SUR",2035,25.6308470404374
"RCP85","Suriname","SUR",2036,25.6293204815001
"RCP85","Suriname","SUR",2037,25.6285183273309
"RCP85","Suriname","SUR",2038,25.62839510997
"RCP85","Suriname","SUR",2039,25.6287973427762
"RCP85","Suriname","SUR",2040,25.6296207894084
"RCP85","Suriname","SUR",2041,25.6302005544855
"RCP85","Suriname","SUR",2042,25.6310093166438
"RCP85","Suriname","SUR",2043,25.6316547395285
"RCP85","Suriname","SUR",2044,25.6317274560798
"RCP85","Suriname","SUR",2045,25.6307243313973
"RCP85","Suriname","SUR",2046,25.6270607820296
"RCP85","Suriname","SUR",2047,25.6229860567492
"RCP85","Suriname","SUR",2048,25.6188399445187
"RCP85","Suriname","SUR",2049,25.6147850996997
"RCP85","Suriname","SUR",2050,25.6109595200359
"RCP85","Suriname","SUR",2051,25.604817957019
"RCP85","Suriname","SUR",2052,25.6012147767809
"RCP85","Suriname","SUR",2053,25.600019592701
"RCP85","Suriname","SUR",2054,25.6006420165687
"RCP85","Suriname","SUR",2055,25.6030622027343
"RCP85","Suriname","SUR",2056,25.6049356055582
"RCP85","Suriname","SUR",2057,25.6072520914934
"RCP85","Suriname","SUR",2058,25.6086942194445
"RCP85","Suriname","SUR",2059,25.6076406070546
"RCP85","Suriname","SUR",2060,25.6020192907463
"RCP85","Suriname","SUR",2061,25.5851651671052
"RCP85","Suriname","SUR",2062,25.5704945873264
"RCP85","Suriname","SUR",2063,25.5620209651419
"RCP85","Suriname","SUR",2064,25.563432995716
"RCP85","Suriname","SUR",2065,25.5777985375896
"RCP85","Suriname","SUR",2066,25.5937438305354
"RCP85","Suriname","SUR",2067,25.6182773062094
"RCP85","Suriname","SUR",2068,25.6350379330811
"RCP85","Suriname","SUR",2069,25.6264235493711
"RCP85","Suriname","SUR",2070,25.5745208990571
"RCP85","Suriname","SUR",2071,25.45708879434
"RCP85","Suriname","SUR",2072,25.3024148220199
"RCP85","Suriname","SUR",2073,25.1287431747624
"RCP85","Suriname","SUR",2074,24.9508290150932
"RCP85","Suriname","SUR",2075,24.7838539903691
"RCP85","Suriname","SUR",2076,24.6189027014482
"RCP85","Suriname","SUR",2077,24.4902911261148
"RCP85","Suriname","SUR",2078,24.3949203786407
"RCP85","Suriname","SUR",2079,24.3306460820852
"RCP85","Suriname","SUR",2080,24.2837851437086
"RCP85","Suriname","SUR",2081,24.2277702282646
"RCP85","Suriname","SUR",2082,24.1791626131205
"RCP85","Suriname","SUR",2083,24.1345572254257
"RCP85","Suriname","SUR",2084,24.0925620283168
"RCP85","Suriname","SUR",2085,24.0419228428024
"RCP85","Suriname","SUR",2086,23.9772137095968
"RCP85","Suriname","SUR",2087,23.9058522375078
"RCP85","Suriname","SUR",2088,23.842662706883
"RCP85","Suriname","SUR",2089,23.8023175899359
"RCP85","Suriname","SUR",2090,23.7994711727201
"RCP85","Suriname","SUR",2091,23.8146176613558
"RCP85","Suriname","SUR",2092,23.8460927379904
"RCP85","Suriname","SUR",2093,23.8668619389784
"RCP85","Suriname","SUR",2094,23.8373525218454
"RCP85","Suriname","SUR",2095,23.7078204400627
"RCP85","Suriname","SUR",2096,23.3020310202666
"RCP85","Suriname","SUR",2097,22.7058703280551
"RCP85","Suriname","SUR",2098,21.9718420602583
"RCP85","Suriname","SUR",2099,21.1143716995406
"RCP85","Suriname","SUR",2100,20.0751702738847
"RCP85","Timor-Leste","TLS",2012,23.7829020241929
"RCP85","Timor-Leste","TLS",2013,23.8047038168869
"RCP85","Timor-Leste","TLS",2014,23.8219464309494
"RCP85","Timor-Leste","TLS",2015,23.8352563622773
"RCP85","Timor-Leste","TLS",2016,23.8535396600412
"RCP85","Timor-Leste","TLS",2017,23.8702175432578
"RCP85","Timor-Leste","TLS",2018,23.8828851648161
"RCP85","Timor-Leste","TLS",2019,23.8888105220392
"RCP85","Timor-Leste","TLS",2020,23.8855481282341
"RCP85","Timor-Leste","TLS",2021,23.901671795
"RCP85","Timor-Leste","TLS",2022,23.9198585280095
"RCP85","Timor-Leste","TLS",2023,23.9380568516946
"RCP85","Timor-Leste","TLS",2024,23.9542152673675
"RCP85","Timor-Leste","TLS",2025,23.9662381440044
"RCP85","Timor-Leste","TLS",2026,24.0490162499132
"RCP85","Timor-Leste","TLS",2027,24.1515482711774
"RCP85","Timor-Leste","TLS",2028,24.259102448105
"RCP85","Timor-Leste","TLS",2029,24.3569843437359
"RCP85","Timor-Leste","TLS",2030,24.4304501874755
"RCP85","Timor-Leste","TLS",2031,24.4687638481486
